24,39,23.25,32.47
24,38,21.75,33.34
24,37,20.25,34.21
24,36,18.75,35.07
24,35,17.25,35.94
24,34,15.75,36.80
24,33,14.25,37.67
24,32,12.75,38.54
24,31,11.25,39.40
24,30,9.75,40.27
24,29,8.25,41.13
24,28,6.75,42.00
24,27,5.25,42.87
24,26,3.75,43.73
24,25,2.25,44.60
24,24,0.75,45.46
24,23,-0.75,46.33
24,22,-2.25,47.20
24,21,-3.75,48.06
24,20,-5.25,48.93
24,19,-6.75,49.80
24,18,-8.25,50.66
24,17,-9.75,51.53
24,16,-11.25,52.39
24,15,-12.75,53.26
24,14,-14.25,54.13
24,13,-15.75,54.99
24,12,-17.25,55.86
24,11,-18.75,56.72
24,10,-20.25,57.59
24,9,-21.75,58.46
24,8,-23.25,59.32
24,7,-24.75,60.19
24,6,-26.25,61.05
24,5,-27.75,61.92
24,4,-29.25,62.79
24,3,-30.75,63.65
24,2,-32.25,64.52
24,1,-33.75,65.38
24,0,-35.25,66.25
25,55,45.75,21.22
25,54,44.25,22.08
25,53,42.75,22.95
25,52,41.25,23.81
25,51,39.75,24.68
25,50,38.25,25.55
25,49,36.75,26.41
25,48,35.25,27.28
25,47,33.75,28.14
25,46,32.25,29.01
25,45,30.75,29.88
25,44,29.25,30.74
25,43,27.75,31.61
25,42,26.25,32.47
25,41,24.75,33.34
25,40,23.25,34.21
25,39,21.75,35.07
25,38,20.25,35.94
25,37,18.75,36.80
25,36,17.25,37.67
25,35,15.75,38.54
25,34,14.25,39.40
25,33,12.75,40.27
25,32,11.25,41.13
25,31,9.75,42.00
25,30,8.25,42.87
25,29,6.75,43.73
25,28,5.25,44.60
25,27,3.75,45.46
25,26,2.25,46.33
25,25,0.75,47.20
25,24,-0.75,48.06
25,23,-2.25,48.93
25,22,-3.75,49.80
25,21,-5.25,50.66
25,20,-6.75,51.53
25,19,-8.25,52.39
25,18,-9.75,53.26
25,17,-11.25,54.13
25,16,-12.75,54.99
25,15,-14.25,55.86
25,14,-15.75,56.72
25,13,-17.25,57.59
25,12,-18.75,58.46
25,11,-20.25,59.32
25,10,-21.75,60.19
25,9,-23.25,61.05
25,8,-24.75,61.92
