x,y,z,entry_nr
8.75251,18.6185,118.273,1581
8.75251,15.1543,118.273,1581
8.25219,16.0204,118.273,1581
8.25219,14.2883,118.273,1581
9.75315,18.6185,118.273,1581
9.25283,19.4846,118.273,1581
9.75315,15.1543,118.273,1581
9.25283,16.0204,118.273,1581
8.75251,16.8864,118.273,1581
19.7551,15.1543,114.342,1581
19.2547,16.0204,114.342,1581
20.2554,17.7525,114.342,1581
19.2547,19.4846,114.342,1581
15.2541,17.7525,116.384,1581
14.7538,18.6185,116.384,1581
14.2535,16.0204,116.384,1581
14.7538,13.4222,116.384,1581
93.771,15.1543,85.3706,1581
92.7703,11.6901,85.3706,1581
93.2707,10.8241,85.3706,1581
92.27,12.5562,85.3706,1581
93.771,13.4222,85.3706,1581
93.2707,14.2883,85.3706,1581
93.7703,11.6901,86.0164,1581
94.2707,10.8241,86.0164,1581
94.2707,12.5562,86.0164,1581
94.771,13.4222,86.0164,1581
95.2713,12.5562,86.0164,1581
94.2707,14.2883,86.0164,1581
12.7538,18.6185,117.35,1581
12.2535,16.0204,117.35,1581
11.7531,16.8864,117.35,1581
11.2528,17.7525,117.35,1581
17.2547,16.0204,115.609,1581
16.2541,17.7525,115.609,1581
15.7538,18.6185,115.609,1581
12.7538,16.8864,117.35,1581
12.2535,17.7525,117.35,1581
11.7531,18.6185,117.35,1581
11.2528,19.4846,117.35,1581
12.7538,13.4222,117.35,1581
11.7531,15.1543,117.35,1581
17.2547,19.4846,115.609,1581
11.2528,16.0204,117.35,1581
15.7538,13.4222,115.609,1581
96.7716,13.4222,84.6625,1581
95.771,15.1543,84.6625,1581
95.2707,10.8241,84.6625,1581
95.771,13.4222,84.6625,1581
96.2713,12.5562,84.6625,1581
96.7716,11.6901,84.6625,1581
95.2707,14.2883,84.6625,1581
98.7716,13.4222,83.3968,1581
99.2719,12.5562,83.3968,1581
97.7716,13.4222,84.0175,1581
98.2719,12.5562,84.0175,1581
96.771,15.1543,84.0175,1581
96.771,13.4222,84.0175,1581
97.2713,12.5562,84.0175,1581
97.7716,11.6901,84.0175,1581
24.7563,20.3506,112.586,1581
98.2713,12.5562,83.3968,1581
98.7716,11.6901,83.3968,1581
24.256,14.2883,112.586,1581
23.2554,16.0204,112.586,1581
23.7557,15.1543,112.586,1581
8.25283,17.7525,119.334,1581
7.75251,18.6185,119.334,1581
24.7563,13.4222,112.586,1581
24.7563,18.6185,112.586,1581
7.75251,15.1543,119.334,1581
24.256,19.4846,112.586,1581
7.25219,16.0204,119.334,1581
6.75188,16.8864,119.334,1581
24.7563,16.8864,112.586,1581
7.25219,14.2883,119.334,1581
14.2541,17.7525,117.052,1581
6.75251,15.1543,120.403,1581
6.75188,15.1543,119.334,1581
13.7538,18.6185,117.052,1581
6.25219,16.0204,120.403,1581
5.75188,16.8864,120.403,1581
6.25219,14.2883,120.403,1581
13.2535,16.0204,117.052,1581
5.75188,15.1543,120.403,1581
12.7531,16.8864,117.052,1581
8.25283,19.4846,119.334,1581
5.25156,16.0204,120.403,1581
8.25283,16.0204,119.334,1581
7.75251,16.8864,119.334,1581
13.7538,16.8864,117.052,1581
13.2535,17.7525,117.052,1581
12.7531,18.6185,117.052,1581
104.273,12.5562,80.9705,1581
101.273,14.2883,82.6607,1581
103.773,13.4222,80.9705,1581
103.273,14.2883,80.9705,1581
101.273,10.8241,82.6607,1581
99.7716,13.4222,82.6607,1581
13.7538,13.4222,117.052,1581
12.7531,15.1543,117.052,1581
100.272,12.5562,82.6607,1581
89.7697,13.4222,87.0194,1581
90.7703,11.6901,87.0194,1581
90.27,12.5562,87.0194,1581
99.7716,11.6901,82.6607,1581
90.27,14.2883,87.0194,1581
89.2694,16.0204,87.0194,1581
89.7697,15.1543,87.0194,1581
102.773,13.4222,82.2194,1581
102.273,14.2883,82.2194,1581
102.273,10.8241,82.2194,1581
101.272,12.5562,82.2194,1581
90.7697,13.4222,86.1311,1581
91.7703,11.6901,86.1311,1581
92.2707,10.8241,86.1311,1581
11.2535,16.0204,117.814,1581
91.27,12.5562,86.1311,1581
10.7531,16.8864,117.814,1581
10.2528,17.7525,117.814,1581
91.27,14.2883,86.1311,1581
9.75251,18.6185,117.814,1581
90.7697,15.1543,86.1311,1581
92.2707,12.5562,86.1311,1581
9.75251,15.1543,117.814,1581
92.2707,14.2883,86.1311,1581
11.2535,17.7525,117.814,1581
10.7531,18.6185,117.814,1581
10.2528,19.4846,117.814,1581
18.7551,15.1543,115.084,1581
18.2547,16.0204,115.084,1581
17.2541,17.7525,115.084,1581
10.7531,15.1543,117.814,1581
10.2528,16.0204,117.814,1581
9.75251,16.8864,117.814,1581
18.2547,19.4846,115.084,1581
26.2566,19.4846,112.21,1581
25.7563,20.3506,112.21,1581
25.256,14.2883,112.21,1581
24.7557,15.1543,112.21,1581
25.7563,13.4222,112.21,1581
25.7563,18.6185,112.21,1581
26.2566,17.7525,112.21,1581
25.256,19.4846,112.21,1581
26.2566,16.0204,112.21,1581
25.7563,16.8864,112.21,1581
86.7691,16.8864,88.0352,1581
87.2694,16.0204,88.0352,1581
87.7697,15.1543,88.0352,1581
86.2687,10.8241,88.0352,1581
23.256,14.2883,113.197,1581
22.2554,16.0204,113.197,1581
22.7557,15.1543,113.197,1581
22.7557,16.8864,113.197,1581
22.2554,17.7525,113.197,1581
23.256,19.4846,113.197,1581
21.2554,16.0204,113.841,1581
21.7557,15.1543,113.841,1581
21.7557,16.8864,113.841,1581
21.2554,17.7525,113.841,1581
20.2547,19.4846,113.841,1581
83.7684,15.1543,89.2115,1581
84.2687,14.2883,89.2115,1581
84.7691,13.4222,89.2115,1581
83.2681,16.0204,89.2115,1581
84.7691,16.8864,89.2115,1581
84.2687,10.8241,89.2115,1581
83.2681,12.5562,89.2115,1581
83.7684,11.6901,89.2115,1581
88.7697,13.4222,87.5109,1581
89.27,12.5562,87.5109,1581
87.7691,16.8864,87.5109,1581
89.27,14.2883,87.5109,1581
88.2694,16.0204,87.5109,1581
88.7697,15.1543,87.5109,1581
68.2649,16.0204,107.401,1583
69.2656,14.2883,107.401,1583
69.2656,17.7525,107.401,1583
69.7659,16.8864,107.401,1583
63.2643,16.0204,111.784,1583
63.7646,18.6185,111.784,1583
74.2668,17.7525,103.684,1583
42.7601,22.0827,130.217,1583
37.7589,18.6185,133.484,1583
38.2592,17.7525,133.484,1583
65.2643,16.0204,109.497,1583
66.2649,14.2883,109.497,1583
41.2592,16.0204,130.217,1583
77.2675,17.7525,101.808,1583
76.7671,16.8864,101.808,1583
76.2668,17.7525,101.808,1583
38.7589,18.6185,132.291,1583
39.2592,17.7525,132.291,1583
55.2624,19.4846,117.424,1583
56.263,17.7525,117.424,1583
36.7589,22.0827,134.615,1583
36.7589,18.6185,134.615,1583
71.2656,14.2883,105.006,1583
33.2579,17.7525,136.857,1583
32.7576,18.6185,136.857,1583
79.2675,17.7525,99.1349,1583
32.2579,17.7525,138.015,1583
31.7576,18.6185,138.015,1583
79.7678,16.8864,99.1349,1583
79.2675,14.2883,99.1349,1583
75.7671,16.8864,102.737,1583
78.7671,15.1543,99.1349,1583
75.2668,17.7525,102.737,1583
30.7576,18.6185,139.204,1583
46.7608,18.6185,126.654,1583
47.7608,18.6185,125.596,1583
47.2611,17.7525,126.654,1583
48.2611,17.7525,125.596,1583
64.2643,16.0204,110.573,1583
65.2649,14.2883,110.573,1583
56.2624,19.4846,116.194,1583
48.7608,18.6185,124.49,1583
57.263,17.7525,116.194,1583
49.2611,17.7525,124.49,1583
68.2656,17.7525,108.332,1583
83.2687,17.7525,96.6699,1583
70.2656,14.2883,106.211,1583
89.7697,13.4222,90.9704,1583
102.772,15.1543,80.6651,1583
104.273,12.5562,80.6651,1583
103.273,14.2883,80.6651,1583
101.772,15.1543,82.8991,1583
102.273,14.2883,82.8991,1583
98.2713,14.2883,84.7563,1583
97.2713,14.2883,85.8406,1583
96.771,15.1543,85.8406,1583
96.2713,14.2883,87.0064,1583
95.771,15.1543,87.0064,1583
93.771,13.4222,88.1612,1583
92.7703,15.1543,88.1612,1583
94.771,13.4222,89.1045,1583
93.7703,15.1543,89.1045,1583
90.7697,13.4222,90.2575,1583
91.7703,15.1543,90.2575,1583
22.2554,16.0204,143.33,1583
21.7551,16.8864,143.33,1583
18.7551,16.8864,144.289,1583
78.2675,17.7525,100.395,1583
78.7678,16.8864,100.395,1583
21.2554,16.0204,143.661,1583
20.7551,16.8864,143.661,1583
84.2687,17.7525,95.5607,1583
84.7691,16.8864,95.5607,1583
26.7563,16.8864,141.019,1583
26.256,17.7525,141.019,1583
27.7563,16.8864,140.169,1583
25.7563,16.8864,142.019,1583
25.256,17.7525,142.019,1583
24.7557,18.6185,142.019,1583
85.2687,17.7525,94.3939,1583
85.7691,16.8864,94.3939,1583
87.7691,15.1543,92.3483,1583
88.7697,13.4222,92.3483,1583
23.2554,16.0204,142.803,1583
24.7563,16.8864,142.803,1583
24.256,17.7525,142.803,1583
23.7557,18.6185,142.803,1583
80.2675,14.2883,98.1672,1583
57.7627,84.4384,86.7458,1603
59.2636,81.8402,86.7458,1603
58.7633,82.7063,86.7458,1603
58.263,83.5723,86.7458,1603
58.263,85.3044,86.7458,1603
74.2662,80.1081,93.1465,1603
75.7671,77.51,93.1465,1603
59.2636,83.5723,86.7458,1603
58.7633,84.4384,86.7458,1603
75.2668,78.376,93.1465,1603
57.7627,86.1705,86.7458,1603
74.7665,79.2421,93.1465,1603
75.2668,76.6439,93.1465,1603
77.7671,68.8495,93.9336,1603
75.7671,75.7779,93.1465,1603
74.7665,77.51,93.1465,1603
74.2662,78.376,93.1465,1603
71.7659,80.9742,92.1965,1603
72.2662,80.1081,92.1965,1603
78.2675,67.9834,93.9336,1603
71.2656,81.8402,92.1965,1603
77.2668,69.7155,93.9336,1603
72.7665,79.2421,92.1965,1603
78.7678,75.7779,93.9336,1603
77.7671,77.51,93.9336,1603
71.2656,80.1081,92.1965,1603
71.7659,79.2421,92.1965,1603
78.2675,76.6439,93.9336,1603
77.2668,78.376,93.9336,1603
72.7665,77.51,92.1965,1603
72.2662,78.376,92.1965,1603
78.2675,74.9118,93.9336,1603
77.2668,76.6439,93.9336,1603
78.7678,74.0458,93.9336,1603
77.7671,75.7779,93.9336,1603
69.7659,80.9742,90.956,1603
68.2649,83.5723,90.956,1603
88.2694,62.7871,97.7668,1603
69.2656,81.8402,90.956,1603
68.7652,82.7063,90.956,1603
87.7691,63.6532,97.7668,1603
88.7697,61.9211,97.7668,1603
68.2649,80.1081,90.956,1603
88.7697,63.6532,97.7668,1603
88.2694,64.5192,97.7668,1603
69.2656,80.1081,90.956,1603
89.27,62.7871,97.7668,1603
69.7659,79.2421,90.956,1603
68.7652,80.9742,90.956,1603
68.2649,81.8402,90.956,1603
86.2694,62.7871,96.6992,1603
84.7684,65.3853,96.6992,1603
85.7691,63.6532,96.6992,1603
84.7684,67.1174,96.6992,1603
85.2687,66.2513,96.6992,1603
86.2694,64.5192,96.6992,1603
65.7646,79.2421,89.6262,1603
65.2643,80.1081,89.6262,1603
65.2643,81.8402,89.6262,1603
66.2649,80.1081,89.6262,1603
65.7646,80.9742,89.6262,1603
62.764,80.9742,88.3183,1603
62.2636,81.8402,88.3183,1603
63.7646,79.2421,88.3183,1603
63.2643,80.1081,88.3183,1603
54.7621,86.1705,85.7828,1603
55.7627,84.4384,85.7828,1603
63.2643,81.8402,88.3183,1603
62.764,82.7063,88.3183,1603
56.263,83.5723,85.7828,1603
63.7646,80.9742,88.3183,1603
55.2624,85.3044,85.7828,1603
62.2636,83.5723,88.3183,1603
61.764,80.9742,87.4702,1603
55.2624,87.0365,85.7828,1603
54.7621,87.9026,85.7828,1603
61.2636,81.8402,87.4702,1603
56.263,85.3044,85.7828,1603
55.7627,86.1705,85.7828,1603
62.2643,80.1081,87.4702,1603
60.7633,82.7063,87.4702,1603
82.2681,66.2513,95.87,1603
82.7684,65.3853,95.87,1603
62.2643,81.8402,87.4702,1603
82.7684,67.1174,95.87,1603
61.764,82.7063,87.4702,1603
83.2687,66.2513,95.87,1603
81.7678,68.8495,95.87,1603
83.2687,73.1797,95.87,1603
81.7678,75.7779,95.87,1603
61.2636,83.5723,87.4702,1603
82.7684,74.0458,95.87,1603
82.2681,74.9118,95.87,1603
60.7633,84.4384,87.4702,1603
82.7684,72.3137,95.87,1603
83.2687,71.4476,95.87,1603
82.2681,73.1797,95.87,1603
81.7678,74.0458,95.87,1603
56.7627,84.4384,86.3735,1603
57.7633,82.7063,86.3735,1603
57.263,83.5723,86.3735,1603
56.2624,85.3044,86.3735,1603
56.2624,87.0365,86.3735,1603
57.263,85.3044,86.3735,1603
57.7633,84.4384,86.3735,1603
56.7627,86.1705,86.3735,1603
60.764,80.9742,88.0483,1603
60.2636,81.8402,88.0483,1603
59.7633,82.7063,88.0483,1603
59.263,83.5723,88.0483,1603
59.263,85.3044,88.0483,1603
60.764,82.7063,88.0483,1603
60.2636,83.5723,88.0483,1603
59.7633,84.4384,88.0483,1603
78.7671,68.8495,94.4964,1603
80.2681,66.2513,94.4964,1603
79.2675,67.9834,94.4964,1603
79.7678,75.7779,94.4964,1603
78.7671,77.51,94.4964,1603
80.2681,74.9118,94.4964,1603
79.2675,76.6439,94.4964,1603
63.764,80.9742,89.0529,1603
64.7646,79.2421,89.0529,1603
79.2675,74.9118,94.4964,1603
64.2643,80.1081,89.0529,1603
80.2681,73.1797,94.4964,1603
79.7678,74.0458,94.4964,1603
78.7671,75.7779,94.4964,1603
64.2643,81.8402,89.0529,1603
63.764,82.7063,89.0529,1603
65.2649,80.1081,89.0529,1603
64.7646,80.9742,89.0529,1603
66.7646,79.2421,90.3367,1603
67.2649,83.5723,90.3367,1603
66.7646,84.4384,90.3367,1603
68.2656,81.8402,90.3367,1603
67.7652,82.7063,90.3367,1603
67.2649,80.1081,90.3367,1603
66.7646,80.9742,90.3367,1603
68.2656,80.1081,90.3367,1603
66.7646,82.7063,90.3367,1603
67.7652,80.9742,90.3367,1603
67.2649,81.8402,90.3367,1603
76.7671,68.8495,93.5418,1603
77.2675,67.9834,93.5418,1603
76.2668,69.7155,93.5418,1603
75.7665,70.5816,93.5418,1603
76.7671,77.51,93.5418,1603
77.2675,76.6439,93.5418,1603
76.2668,78.376,93.5418,1603
75.7665,79.2421,93.5418,1603
77.2675,74.9118,93.5418,1603
76.2668,76.6439,93.5418,1603
76.7671,75.7779,93.5418,1603
75.7665,77.51,93.5418,1603
70.7659,80.9742,91.441,1603
71.2662,80.1081,91.441,1603
70.2656,81.8402,91.441,1603
69.7652,82.7063,91.441,1603
70.2656,80.1081,91.441,1603
70.7659,79.2421,91.441,1603
69.7652,80.9742,91.441,1603
71.2662,78.376,91.441,1603
72.7659,80.9742,92.5983,1603
73.2662,80.1081,92.5983,1603
74.2668,78.376,92.5983,1603
73.7665,79.2421,92.5983,1603
72.7659,79.2421,92.5983,1603
74.2668,76.6439,92.5983,1603
73.7665,77.51,92.5983,1603
73.2662,78.376,92.5983,1603
81.2681,66.2513,95.0982,1603
81.7684,65.3853,95.0982,1603
80.2675,67.9834,95.0982,1603
80.7678,75.7779,95.0982,1603
81.7684,74.0458,95.0982,1603
81.2681,74.9118,95.0982,1603
80.2675,76.6439,95.0982,1603
81.7684,72.3137,95.0982,1603
80.2675,74.9118,95.0982,1603
81.2681,73.1797,95.0982,1603
80.7678,74.0458,95.0982,1603
96.2713,59.3229,100.735,1603
95.771,60.189,100.735,1603
92.7703,61.9211,100.114,1603
92.27,62.7871,100.114,1603
93.771,60.189,100.114,1603
93.7703,61.9211,99.6935,1603
95.2713,59.3229,99.6935,1603
94.771,60.189,99.6935,1603
89.2694,62.7871,98.3094,1603
89.7697,61.9211,98.3094,1603
89.7697,63.6532,98.3094,1603
90.7703,61.9211,98.3094,1603
89.2694,64.5192,98.3094,1603
90.27,62.7871,98.3094,1603
87.2694,62.7871,97.3356,1603
86.7691,63.6532,97.3356,1603
87.7697,61.9211,97.3356,1603
87.7697,63.6532,97.3356,1603
86.2687,66.2513,97.3356,1603
87.2694,64.5192,97.3356,1603
83.2681,66.2513,96.2507,1603
83.7684,65.3853,96.2507,1603
84.7691,63.6532,96.2507,1603
83.7684,67.1174,96.2507,1603
84.2687,66.2513,96.2507,1603
83.7684,72.3137,96.2507,1603
84.2687,71.4476,96.2507,1603
83.2681,73.1797,96.2507,1603
90.7697,61.9211,99.0049,1603
90.7697,63.6532,99.0049,1603
91.7703,61.9211,99.0049,1603
91.27,62.7871,99.0049,1603
53.2624,38.5377,132.754,1622
57.263,33.3414,118.384,1622
57.7633,32.4753,118.384,1622
74.7665,9.95801,96.2044,1622
75.2668,9.09196,96.2044,1622
75.7671,8.22591,96.2044,1622
74.2662,10.8241,96.2044,1622
77.7671,11.6901,92.9157,1622
78.2675,10.8241,92.9157,1622
78.7678,9.95801,92.9157,1622
60.764,27.279,111.971,1622
59.263,26.413,111.971,1622
60.2636,24.6809,111.971,1622
59.7633,25.5469,111.971,1622
50.2611,42.0019,130.303,1622
64.7646,25.5469,108.076,1622
64.2643,26.413,108.076,1622
65.2649,24.6809,108.076,1622
63.764,27.279,108.076,1622
64.2643,24.6809,108.076,1622
65.2649,22.9488,108.076,1622
72.2662,16.0204,99.2477,1622
72.7665,15.1543,99.2477,1622
71.2656,17.7525,99.2477,1622
58.263,33.3414,116.057,1622
58.7633,32.4753,116.057,1622
59.2636,31.6093,116.057,1622
62.2643,29.8772,113.971,1622
61.764,30.7432,113.971,1622
60.7633,32.4753,113.971,1622
61.2636,31.6093,113.971,1622
61.2636,24.6809,113.971,1622
60.7633,25.5469,113.971,1622
69.2656,14.2883,102.557,1622
68.7652,15.1543,102.557,1622
68.2649,16.0204,102.557,1622
54.2624,33.3414,125.082,1622
53.2617,35.0735,125.082,1622
53.7621,34.2074,125.082,1622
53.2617,38.5377,125.082,1622
55.2624,33.3414,120.385,1622
54.7621,34.2074,120.385,1622
66.7652,22.0827,106.203,1622
65.2643,24.6809,106.203,1622
66.2649,22.9488,106.203,1622
63.7646,25.5469,110.148,1622
63.2643,26.413,110.148,1622
62.764,27.279,110.148,1622
83.7684,3.0296,86.539,1622
84.2687,2.16355,86.539,1622
83.2681,3.89565,86.539,1622
84.7691,1.2975,86.539,1622
66.7646,16.8864,104.125,1622
68.2656,14.2883,104.125,1622
67.7652,15.1543,104.125,1622
67.2649,16.0204,104.125,1622
67.7652,22.0827,104.125,1622
68.2656,21.2167,104.125,1622
67.2649,22.9488,104.125,1622
70.2656,14.2883,100.776,1622
69.7652,15.1543,100.776,1622
71.2662,16.0204,100.776,1622
70.2656,17.7525,100.776,1622
72.7659,11.6901,97.5382,1622
73.7665,9.95801,97.5382,1622
74.2668,9.09196,97.5382,1622
73.2662,10.8241,97.5382,1622
74.2668,14.2883,97.5382,1622
73.2662,16.0204,97.5382,1622
73.7665,15.1543,97.5382,1622
75.7665,9.95801,94.566,1622
76.2668,9.09196,94.566,1622
76.7671,8.22591,94.566,1622
76.7671,11.6901,94.566,1622
77.2675,10.8241,94.566,1622
78.7671,11.6901,91.3223,1622
80.2681,9.09196,91.3223,1622
79.2675,10.8241,91.3223,1622
79.7678,9.95801,91.3223,1622
82.7684,3.0296,87.9841,1622
83.2687,2.16355,87.9841,1622
82.2681,3.89565,87.9841,1622
84.7684,3.0296,84.976,1622
85.2687,2.16355,84.976,1622
86.2694,0.431452,84.976,1622
85.7691,1.2975,84.976,1622
99.2719,36.8056,81.4319,1641
99.7722,34.2074,81.4319,1641
98.7716,35.9395,81.4319,1641
11.2535,0.431452,94.6132,1641
14.2541,2.16355,94.2059,1641
13.7538,1.2975,94.2059,1641
14.2541,0.431452,94.2059,1641
13.2535,0.431452,94.2059,1641
13.7538,-0.434599,94.2059,1641
98.2719,36.8056,80.9481,1641
97.7716,35.9395,80.9481,1641
37.2586,7.35986,90.8841,1641
36.7582,6.49381,90.8841,1641
37.2586,10.8241,90.8841,1641
38.2592,9.09196,90.8841,1641
40.7595,13.4222,90.4847,1641
41.2598,12.5562,90.4847,1641
40.2592,9.09196,90.4847,1641
70.7659,23.8148,86.7931,1641
70.2656,24.6809,86.7931,1641
71.2662,24.6809,86.7931,1641
70.7659,25.5469,86.7931,1641
70.2656,22.9488,86.7931,1641
69.7652,23.8148,86.7931,1641
69.7652,20.3506,86.7931,1641
68.2656,24.6809,86.0107,1641
68.2656,22.9488,86.0107,1641
67.7652,23.8148,86.0107,1641
67.2649,21.2167,86.0107,1641
67.7652,20.3506,86.0107,1641
66.7646,22.0827,86.0107,1641
46.2605,16.0204,89.7646,1641
46.7608,15.1543,89.7646,1641
47.2611,14.2883,89.7646,1641
46.2605,14.2883,89.7646,1641
46.7608,13.4222,89.7646,1641
45.7601,11.6901,89.7646,1641
60.7633,18.6185,87.4874,1641
61.2636,19.4846,87.4874,1641
38.2586,7.35986,90.8375,1641
39.7595,13.4222,90.8375,1641
38.2586,10.8241,90.8375,1641
39.2592,9.09196,90.8375,1641
69.7659,23.8148,85.56,1641
69.2656,24.6809,85.56,1641
69.7659,25.5469,85.56,1641
69.2656,22.9488,85.56,1641
68.7652,23.8148,85.56,1641
68.2649,21.2167,85.56,1641
68.7652,20.3506,85.56,1641
35.2579,9.09196,91.4241,1641
36.2586,7.35986,91.4241,1641
35.7582,6.49381,91.4241,1641
36.2586,10.8241,91.4241,1641
71.7659,23.8148,86.0233,1641
71.2656,24.6809,86.0233,1641
72.2662,24.6809,86.0233,1641
71.7659,25.5469,86.0233,1641
71.2656,22.9488,86.0233,1641
72.7665,25.5469,86.0233,1641
75.2668,26.413,85.4104,1641
75.7671,25.5469,85.4104,1641
74.2662,24.6809,85.4104,1641
74.7665,25.5469,85.4104,1641
75.2668,24.6809,85.4104,1641
104.273,36.8056,80.0946,1641
103.273,38.5377,80.0946,1641
103.273,35.0735,80.0946,1641
102.772,34.2074,80.0946,1641
11.2528,-1.30065,94.3508,1641
12.2535,-3.03275,94.3508,1641
11.7531,-2.1667,94.3508,1641
12.7538,1.2975,94.3508,1641
12.2535,0.431452,94.3508,1641
12.7538,-0.434599,94.3508,1641
20.2547,0.431452,92.9258,1641
21.2554,5.62776,92.9258,1641
21.7557,4.76171,92.9258,1641
20.7551,4.76171,92.9258,1641
21.7557,3.0296,92.9258,1641
21.2554,3.89565,92.9258,1641
9.25283,-1.30065,94.4221,1641
9.75315,-2.1667,94.4221,1641
89.2694,47.1982,83.812,1644
89.7697,46.3321,83.812,1644
90.27,45.4661,83.812,1644
75.2668,54.1266,85.1789,1644
90.7703,44.6,83.812,1644
75.7671,53.2606,85.1789,1644
89.2694,43.734,83.812,1644
89.7697,42.8679,83.812,1644
90.27,42.0019,83.812,1644
74.2662,54.1266,85.1789,1644
90.7703,41.1358,83.812,1644
74.7665,53.2606,85.1789,1644
75.2668,52.3945,85.1789,1644
89.2694,45.4661,83.812,1644
89.7697,44.6,83.812,1644
90.27,43.734,83.812,1644
90.7703,42.8679,83.812,1644
89.2694,40.2698,83.812,1644
90.27,38.5377,83.812,1644
89.7697,39.4037,83.812,1644
90.7703,37.6716,83.812,1644
75.7665,53.2606,85.9707,1644
76.2668,52.3945,85.9707,1644
77.2675,50.6624,85.9707,1644
77.2668,52.3945,85.9223,1644
78.2675,50.6624,85.9223,1644
78.7678,49.7963,85.9223,1644
79.2675,50.6624,85.6666,1644
79.7678,49.7963,85.6666,1644
80.2681,48.9303,85.6666,1644
80.7678,51.5284,85.593,1644
81.2681,50.6624,85.593,1644
81.7684,49.7963,85.593,1644
80.2675,50.6624,85.593,1644
80.7678,49.7963,85.593,1644
81.2681,48.9303,85.593,1644
81.7684,48.0642,85.593,1644
81.7678,51.5284,85.4136,1644
82.2681,50.6624,85.4136,1644
82.7684,49.7963,85.4136,1644
83.2687,48.9303,85.4136,1644
81.7678,49.7963,85.4136,1644
82.2681,48.9303,85.4136,1644
83.2687,47.1982,85.4136,1644
82.7684,48.0642,85.4136,1644
83.2681,50.6624,85.0431,1644
83.7684,49.7963,85.0431,1644
84.7691,48.0642,85.0431,1644
84.2687,48.9303,85.0431,1644
84.7691,46.3321,85.0431,1644
83.2681,48.9303,85.0431,1644
84.2687,47.1982,85.0431,1644
83.7684,48.0642,85.0431,1644
86.2694,47.1982,84.7354,1644
84.7684,49.7963,84.7354,1644
85.7691,48.0642,84.7354,1644
85.2687,48.9303,84.7354,1644
85.7691,46.3321,84.7354,1644
85.2687,47.1982,84.7354,1644
84.7684,48.0642,84.7354,1644
86.2694,45.4661,84.7354,1644
87.2694,47.1982,84.2569,1644
86.7691,48.0642,84.2569,1644
86.2687,48.9303,84.2569,1644
87.7697,46.3321,84.2569,1644
86.7691,46.3321,84.2569,1644
86.2687,47.1982,84.2569,1644
87.2694,45.4661,84.2569,1644
87.7697,44.6,84.2569,1644
86.2687,42.0019,84.2569,1644
86.7691,41.1358,84.2569,1644
87.2694,40.2698,84.2569,1644
87.7697,39.4037,84.2569,1644
88.2694,47.1982,83.9814,1644
87.7691,48.0642,83.9814,1644
88.7697,46.3321,83.9814,1644
89.27,45.4661,83.9814,1644
87.7691,44.6,83.9814,1644
88.2694,43.734,83.9814,1644
88.7697,42.8679,83.9814,1644
89.27,42.0019,83.9814,1644
87.7691,46.3321,83.9814,1644
88.2694,45.4661,83.9814,1644
88.7697,44.6,83.9814,1644
89.27,43.734,83.9814,1644
87.7691,41.1358,83.9814,1644
88.2694,40.2698,83.9814,1644
89.27,38.5377,83.9814,1644
88.7697,39.4037,83.9814,1644
90.7697,46.3321,83.5028,1644
91.27,45.4661,83.5028,1644
91.7703,44.6,83.5028,1644
92.2707,43.734,83.5028,1644
90.7697,42.8679,83.5028,1644
91.27,42.0019,83.5028,1644
92.2707,40.2698,83.5028,1644
91.7703,41.1358,83.5028,1644
90.7697,44.6,83.5028,1644
91.27,43.734,83.5028,1644
91.7703,42.8679,83.5028,1644
92.2707,42.0019,83.5028,1644
91.27,38.5377,83.5028,1644
90.7697,39.4037,83.5028,1644
91.7703,37.6716,83.5028,1644
92.2707,36.8056,83.5028,1644
93.7703,44.6,83.3129,1644
94.2707,43.734,83.3129,1644
95.2713,42.0019,83.3129,1644
94.771,42.8679,83.3129,1644
94.2707,40.2698,83.3129,1644
93.7703,41.1358,83.3129,1644
94.771,39.4037,83.3129,1644
95.2713,38.5377,83.3129,1644
93.7703,42.8679,83.3129,1644
94.771,41.1358,83.3129,1644
94.2707,42.0019,83.3129,1644
94.771,35.9395,83.3129,1644
93.7703,37.6716,83.3129,1644
94.2707,36.8056,83.3129,1644
95.2713,35.0735,83.3129,1644
92.27,45.4661,83.2069,1644
92.7703,44.6,83.2069,1644
93.2707,43.734,83.2069,1644
93.771,42.8679,83.2069,1644
92.27,42.0019,83.2069,1644
93.2707,40.2698,83.2069,1644
92.7703,41.1358,83.2069,1644
93.771,39.4037,83.2069,1644
92.27,43.734,83.2069,1644
92.7703,42.8679,83.2069,1644
93.771,41.1358,83.2069,1644
93.2707,42.0019,83.2069,1644
93.771,35.9395,83.2069,1644
92.27,38.5377,83.2069,1644
92.7703,37.6716,83.2069,1644
93.2707,36.8056,83.2069,1644
95.2707,43.734,83.0075,1644
96.2713,42.0019,83.0075,1644
95.771,42.8679,83.0075,1644
96.7716,41.1358,83.0075,1644
96.7716,37.6716,83.0075,1644
95.2707,40.2698,83.0075,1644
95.771,39.4037,83.0075,1644
96.2713,38.5377,83.0075,1644
95.771,35.9395,83.0075,1644
95.2707,36.8056,83.0075,1644
96.2713,35.0735,83.0075,1644
96.7716,34.2074,83.0075,1644
97.2713,42.0019,82.6618,1644
96.771,42.8679,82.6618,1644
97.7716,41.1358,82.6618,1644
98.2719,40.2698,82.6618,1644
97.7716,37.6716,82.6618,1644
96.771,39.4037,82.6618,1644
97.2713,38.5377,82.6618,1644
